project_short_name,case_barcode,sample_barcode,aliquot_barcode,HGNC_gene_symbol,gene_id,normalized_count,original_gene_symbol,platform
TCGA-KIRP,TCGA-2Z-A9JG,TCGA-2Z-A9JG-01A,TCGA-2Z-A9JG-01A-11R-A42S-07,SLC6A19,340024,848.3996,SLC6A19,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9KA,TCGA-5P-A9KA-01A,TCGA-5P-A9KA-01A-11R-A42S-07,GFI1B,8328,1.0554,GFI1B,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A47O,TCGA-B1-A47O-01A,TCGA-B1-A47O-01A-11R-A24Z-07,SHCBP1,79801,13.6888,SHCBP1,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3471,TCGA-AL-3471-01A,TCGA-AL-3471-01A-02R-1351-07,PCDHGA7,56108,23.8368,PCDHGA7,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8310,TCGA-A4-8310-01A,TCGA-A4-8310-01A-11R-2404-07,SP1,6667,3886.5021,SP1,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3471,TCGA-AL-3471-01A,TCGA-AL-3471-01A-02R-1351-07,HTR7P1,93164,95.3472,HTR7P1,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-A59T,TCGA-GL-A59T-01A,TCGA-GL-A59T-01A-21R-A28H-07,RFC1,5981,772.6316,RFC1,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A894,TCGA-Y8-A894-01A,TCGA-Y8-A894-01A-11R-A36F-07,EPHA6,285220,2.009,EPHA6,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NF,TCGA-HE-A5NF-01A,TCGA-HE-A5NF-01A-11R-A26U-07,EPN3,55040,464.8595,EPN3,IlluminaHiSeq
TCGA-KIRP,TCGA-J7-A8I2,TCGA-J7-A8I2-01A,TCGA-J7-A8I2-01A-12R-A36F-07,SPATA9,83890,9.856,SPATA9,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71R,TCGA-SX-A71R-01A,TCGA-SX-A71R-01A-12R-A33Z-07,CEP68,23177,280.814,CEP68,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6790,TCGA-G7-6790-01A,TCGA-G7-6790-01A-11R-1965-07,SNX10,29887,2266.2205,SNX10,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PK,TCGA-UZ-A9PK-01A,TCGA-UZ-A9PK-01A-11R-A38C-07,DMKN,93099,1298.1447,DMKN,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7050,TCGA-BQ-7050-01A,TCGA-BQ-7050-01A-11R-1965-07,GTPBP6,8225,694.7368,,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JE,TCGA-2Z-A9JE-01A,TCGA-2Z-A9JE-01A-11R-A42S-07,CCDC141,285025,0.4919,CCDC141,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A896,TCGA-Y8-A896-01A,TCGA-Y8-A896-01A-11R-A36F-07,C4orf36,132989,2.741,C4orf36,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PZ,TCGA-UZ-A9PZ-01A,TCGA-UZ-A9PZ-01A-11R-A42S-07,ZNF503-AS2,100131213,136.748,C10orf41,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JM,TCGA-2Z-A9JM-01A,TCGA-2Z-A9JM-01A-12R-A42S-07,,728024,21.4529,LOC728024,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A897,TCGA-Y8-A897-01A,TCGA-Y8-A897-01A-11R-A36F-07,USP27X-AS1,158572,28.6242,LOC158572,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A5Y1,TCGA-A4-A5Y1-01A,TCGA-A4-A5Y1-01A-11R-A28H-07,MVB12A,93343,515.8376,FAM125A,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J6,TCGA-2Z-A9J6-01A,TCGA-2Z-A9J6-01A-11R-A38C-07,PLCE1,51196,332.8336,PLCE1,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55Z,TCGA-MH-A55Z-01A,TCGA-MH-A55Z-01A-11R-A26U-07,SRRM4,84530,5.9815,SRRM4,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7053,TCGA-BQ-7053-01A,TCGA-BQ-7053-01A-11R-1965-07,CALCOCO1,57658,1604.7175,CALCOCO1,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A654,TCGA-B1-A654-01A,TCGA-B1-A654-01A-11R-A31O-07,SLC22A11,55867,984.7017,SLC22A11,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A47N,TCGA-B1-A47N-01A,TCGA-B1-A47N-01A-11R-A24Z-07,RNF220,55182,1442.1015,RNF220,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5893,TCGA-BQ-5893-01A,TCGA-BQ-5893-01A-11R-1592-07,DSG1,1828,5.9193,DSG1,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-A9DC,TCGA-GL-A9DC-01A,TCGA-GL-A9DC-01A-11R-A37K-07,SEMA5B,54437,517.8923,SEMA5B,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A5Y0,TCGA-A4-A5Y0-01A,TCGA-A4-A5Y0-01A-11R-A31O-07,CAPN10,11132,140.5902,CAPN10,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JY,TCGA-5P-A9JY-01A,TCGA-5P-A9JY-01A-11R-A42S-07,TSR3,115939,1897.5487,C16orf42,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A5W8,TCGA-B9-A5W8-01A,TCGA-B9-A5W8-01A-11R-A28H-07,VPREB3,29802,10.0488,VPREB3,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A8YI,TCGA-B9-A8YI-01A,TCGA-B9-A8YI-01A-21R-A37K-07,MYOT,9499,6.8809,MYOT,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A898,TCGA-Y8-A898-01A,TCGA-Y8-A898-01A-11R-A355-07,LRFN5,145581,37.0112,LRFN5,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9Q1,TCGA-UZ-A9Q1-01A,TCGA-UZ-A9Q1-01A-11R-A42S-07,CD3G,917,6.1728,CD3G,IlluminaHiSeq
TCGA-KIRP,TCGA-J7-8537,TCGA-J7-8537-01A,TCGA-J7-8537-01A-11R-2404-07,GJD3,125111,160.7838,GJD3,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93Y,TCGA-4A-A93Y-01A,TCGA-4A-A93Y-01A-11R-A37K-07,LRRC8C,84230,676.4884,LRRC8C,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A772,TCGA-A4-A772-01A,TCGA-A4-A772-01A-11R-A33Z-07,MRPL40,64976,1263.5417,MRPL40,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JV,TCGA-5P-A9JV-01A,TCGA-5P-A9JV-01A-12R-A42S-07,ORMDL1,94101,867.9259,ORMDL1,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6790,TCGA-G7-6790-01A,TCGA-G7-6790-01A-11R-1965-07,MYO7A,4647,605.4699,MYO7A,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-A5E7,TCGA-P4-A5E7-01A,TCGA-P4-A5E7-01A-31R-A28H-07,CENPB,1059,1459.8952,CENPB,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-A8LE,TCGA-G7-A8LE-01A,TCGA-G7-A8LE-01A-11R-A36F-07,PCGEM1,64002,4.5807,PCGEM1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A5DU,TCGA-A4-A5DU-01A,TCGA-A4-A5DU-01A-11R-A28H-07,MIER1,57708,789.4103,MIER1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8630,TCGA-A4-8630-01A,TCGA-A4-8630-01A-11R-2404-07,TAF1L,138474,13.7278,TAF1L,IlluminaHiSeq
TCGA-KIRP,TCGA-J7-A8I2,TCGA-J7-A8I2-01A,TCGA-J7-A8I2-01A-12R-A36F-07,ANAPC15,25906,926.1107,C11orf51,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PR,TCGA-UZ-A9PR-01A,TCGA-UZ-A9PR-01A-11R-A42S-07,GMPS,8833,508.845,GMPS,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A48D,TCGA-A4-A48D-01A,TCGA-A4-A48D-01A-11R-A24Z-07,GOLPH3L,55204,988.8158,GOLPH3L,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7053,TCGA-BQ-7053-01A,TCGA-BQ-7053-01A-11R-1965-07,MRPS35,60488,1344.479,MRPS35,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J9,TCGA-2Z-A9J9-01A,TCGA-2Z-A9J9-01A-11R-A42S-07,TAOK1,57551,164.1735,TAOK1,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SS,TCGA-SX-A7SS-01A,TCGA-SX-A7SS-01A-11R-A36F-07,ALPI,248,6.5598,ALPI,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9Q0,TCGA-UZ-A9Q0-01A,TCGA-UZ-A9Q0-01A-12R-A42S-07,DTL,51514,45.4968,DTL,IlluminaHiSeq
TCGA-KIRP,TCGA-V9-A7HT,TCGA-V9-A7HT-01A,TCGA-V9-A7HT-01A-11R-A33Z-07,MRRF,92399,666.431,MRRF,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8630,TCGA-A4-8630-01A,TCGA-A4-8630-01A-11R-2404-07,IFIT5,24138,623.1605,IFIT5,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4617,TCGA-B9-4617-01A,TCGA-B9-4617-01A-01R-1193-07,HDX,139324,12.5603,HDX,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3466,TCGA-AL-3466-01A,TCGA-AL-3466-01A-02R-1351-07,TGFBRAP1,9392,147.8178,TGFBRAP1,IlluminaHiSeq
TCGA-KIRP,TCGA-2K-A9WE,TCGA-2K-A9WE-01A,TCGA-2K-A9WE-01A-11R-A38C-07,ILDR1,286676,269.1666,ILDR1,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JW,TCGA-5P-A9JW-01A,TCGA-5P-A9JW-01A-11R-A42S-07,HMGB2,3148,969.7838,HMGB2,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83T,TCGA-IA-A83T-01A,TCGA-IA-A83T-01A-11R-A355-07,KLK3,354,0.7613,KLK3,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A47M,TCGA-B1-A47M-01A,TCGA-B1-A47M-01A-11R-A24Z-07,DEDD,9191,666.0746,DEDD,IlluminaHiSeq
TCGA-KIRP,TCGA-EV-5902,TCGA-EV-5902-01A,TCGA-EV-5902-01A-11R-1592-07,MCOLN1,57192,395.9377,MCOLN1,IlluminaHiSeq
TCGA-KIRP,TCGA-O9-A75Z,TCGA-O9-A75Z-01A,TCGA-O9-A75Z-01A-11R-A33Z-07,ZNF33B,7582,1446.3046,ZNF33B,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55W,TCGA-MH-A55W-01A,TCGA-MH-A55W-01A-11R-A26U-07,FOXJ1,2302,984.2389,FOXJ1,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NF,TCGA-HE-A5NF-01A,TCGA-HE-A5NF-01A-11R-A26U-07,COTL1,23406,5414.54,COTL1,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SQ,TCGA-SX-A7SQ-01A,TCGA-SX-A7SQ-01A-12R-A36F-07,OR10H1,26539,2.8444,OR10H1,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6792,TCGA-G7-6792-01A,TCGA-G7-6792-01A-21R-1965-07,SCHIP1,29970,232.5409,SCHIP1,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J6,TCGA-2Z-A9J6-01A,TCGA-2Z-A9J6-01A-11R-A38C-07,ZNF396,252884,92.4538,ZNF396,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JN,TCGA-2Z-A9JN-01A,TCGA-2Z-A9JN-01A-21R-A42S-07,PREB,10113,899.8288,PREB,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3925,TCGA-B3-3925-01A,TCGA-B3-3925-01A-02R-1351-07,PIGN,23556,481.5474,PIGN,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7734,TCGA-A4-7734-01A,TCGA-A4-7734-01A-11R-A32Z-07,SGSH,6448,1233.6152,SGSH,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-5561,TCGA-DW-5561-01A,TCGA-DW-5561-01A-01R-1592-07,,342615,4.9866,SLFN12L,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7837,TCGA-DW-7837-01A,TCGA-DW-7837-01A-11R-2139-07,HSPA1A,3303,22674.0153,HSPA1A,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PZ,TCGA-UZ-A9PZ-01A,TCGA-UZ-A9PZ-01A-11R-A42S-07,MPV17L,255027,123.3509,MPV17L,IlluminaHiSeq
TCGA-KIRP,TCGA-EV-5901,TCGA-EV-5901-01A,TCGA-EV-5901-01A-11R-1592-07,CCDC88B,283234,339.7788,CCDC88B,IlluminaHiSeq
TCGA-KIRP,TCGA-F9-A4JJ,TCGA-F9-A4JJ-01A,TCGA-F9-A4JJ-01A-11R-A24Z-07,SMYD2,56950,1225.7983,SMYD2,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40U,TCGA-IA-A40U-01A,TCGA-IA-A40U-01A-11R-A24Z-07,WBP5,51186,924.4157,WBP5,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71R,TCGA-SX-A71R-01A,TCGA-SX-A71R-01A-12R-A33Z-07,MARK3,4140,1807.0732,MARK3,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-7773,TCGA-GL-7773-01A,TCGA-GL-7773-01A-11R-A32Z-07,CSTF2,1478,207.3491,CSTF2,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A561,TCGA-MH-A561-01A,TCGA-MH-A561-01A-11R-A26U-07,USP26,83844,0.4175,USP26,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83V,TCGA-IA-A83V-01A,TCGA-IA-A83V-01A-11R-A355-07,UXS1,80146,1592.1358,UXS1,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-A4TM,TCGA-G7-A4TM-01A,TCGA-G7-A4TM-01A-11R-A31O-07,PDRG1,81572,435.4401,PDRG1,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-7773,TCGA-GL-7773-01A,TCGA-GL-7773-01A-11R-A32Z-07,AIMP2,7965,302.5153,AIMP2,IlluminaHiSeq
TCGA-KIRP,TCGA-EV-5901,TCGA-EV-5901-01A,TCGA-EV-5901-01A-11R-1592-07,INHBC,3626,0.7413,INHBC,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7841,TCGA-DW-7841-01A,TCGA-DW-7841-01A-11R-A32Z-07,SLC51B,123264,9.1884,OSTBETA,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9Q1,TCGA-UZ-A9Q1-01A,TCGA-UZ-A9Q1-01A-11R-A42S-07,MYOT,9499,27.572,MYOT,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6796,TCGA-G7-6796-01A,TCGA-G7-6796-01A-11R-1965-07,CNPY2,10330,1374.1973,CNPY2,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SP,TCGA-SX-A7SP-01A,TCGA-SX-A7SP-01A-11R-A355-07,TMPRSS15,5651,0.4439,TMPRSS15,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55Z,TCGA-MH-A55Z-01A,TCGA-MH-A55Z-01A-11R-A26U-07,CENPK,64105,19.5759,CENPK,IlluminaHiSeq
TCGA-KIRP,TCGA-O9-A75Z,TCGA-O9-A75Z-01A,TCGA-O9-A75Z-01A-11R-A33Z-07,RPE,6120,396.9416,RPE,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-7502,TCGA-G7-7502-01A,TCGA-G7-7502-01A-11R-2204-07,JAZF1,221895,1039.8172,JAZF1,IlluminaHiSeq
TCGA-KIRP,TCGA-J7-A8I2,TCGA-J7-A8I2-01A,TCGA-J7-A8I2-01A-12R-A36F-07,ULBP2,80328,85.671,ULBP2,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JJ,TCGA-2Z-A9JJ-01A,TCGA-2Z-A9JJ-01A-11R-A42S-07,STAT3,6774,5851.8935,STAT3,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40X,TCGA-IA-A40X-01A,TCGA-IA-A40X-01A-11R-A24Z-07,AANAT,15,0.9394,AANAT,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3472,TCGA-AL-3472-01A,TCGA-AL-3472-01A-01R-1193-07,PLCXD1,55344,213.9794,PLCXD1,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7050,TCGA-BQ-7050-01A,TCGA-BQ-7050-01A-11R-1965-07,SOX12,6666,784.6491,SOX12,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7062,TCGA-BQ-7062-01A,TCGA-BQ-7062-01A-11R-1965-07,GFPT1,2673,1793.4132,GFPT1,IlluminaHiSeq
TCGA-KIRP,TCGA-PJ-A5Z9,TCGA-PJ-A5Z9-01A,TCGA-PJ-A5Z9-01A-11R-A28H-07,PRRX1,5396,6.4599,PRRX1,IlluminaHiSeq
TCGA-KIRP,TCGA-IZ-A6M9,TCGA-IZ-A6M9-01A,TCGA-IZ-A6M9-01A-11R-A31O-07,,170063,3.9545,CXorf22,IlluminaHiSeq
TCGA-KIRP,TCGA-PJ-A5Z9,TCGA-PJ-A5Z9-01A,TCGA-PJ-A5Z9-01A-11R-A28H-07,PNPLA2,57104,3583.9793,PNPLA2,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K0,TCGA-5P-A9K0-01A,TCGA-5P-A9K0-01A-11R-A42S-07,,100128842,64.8894,LOC100128842,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JT,TCGA-2Z-A9JT-01A,TCGA-2Z-A9JT-01A-11R-A42S-07,KDM8,79831,174.2313,JMJD5,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JI,TCGA-2Z-A9JI-01A,TCGA-2Z-A9JI-01A-11R-A42S-07,GARS,2617,3164.0941,GARS,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83S,TCGA-IA-A83S-01A,TCGA-IA-A83S-01A-11R-A355-07,DDX58,23586,548.3946,DDX58,IlluminaHiSeq
TCGA-KIRP,TCGA-EV-5902,TCGA-EV-5902-01A,TCGA-EV-5902-01A-11R-1592-07,SLC35G2,80723,33.389,TMEM22,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-A5EB,TCGA-P4-A5EB-01A,TCGA-P4-A5EB-01A-11R-A28H-07,SNU13,4809,2578.9872,NHP2L1,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71W,TCGA-SX-A71W-01A,TCGA-SX-A71W-01A-12R-A355-07,PRKAA1,5562,1181.0671,PRKAA1,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A8YI,TCGA-B9-A8YI-01A,TCGA-B9-A8YI-01A-21R-A37K-07,NLRP12,91662,1.2511,NLRP12,IlluminaHiSeq
TCGA-KIRP,TCGA-KV-A6GE,TCGA-KV-A6GE-01A,TCGA-KV-A6GE-01A-11R-A31O-07,PRKAG2,51422,447.2985,PRKAG2,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83V,TCGA-IA-A83V-01A,TCGA-IA-A83V-01A-11R-A355-07,ZWILCH,55055,143.6068,ZWILCH,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A855,TCGA-MH-A855-01A,TCGA-MH-A855-01A-11R-A355-07,C17orf104,284071,4.888,C17orf104,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-5560,TCGA-DW-5560-01A,TCGA-DW-5560-01A-01R-1592-07,FGF18,8817,6.7376,FGF18,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NF,TCGA-HE-A5NF-01A,TCGA-HE-A5NF-01A-11R-A26U-07,SCAND1,51282,940.1673,SCAND1,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PZ,TCGA-UZ-A9PZ-01A,TCGA-UZ-A9PZ-01A-11R-A42S-07,NAF1,92345,81.1346,NAF1,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7056,TCGA-BQ-7056-01A,TCGA-BQ-7056-01A-11R-1965-07,ITGAV,3685,1529.7584,ITGAV,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3926,TCGA-B3-3926-01A,TCGA-B3-3926-01A-02R-1351-07,SERPINB6,5269,1916.85,SERPINB6,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A5DU,TCGA-A4-A5DU-01A,TCGA-A4-A5DU-01A-11R-A28H-07,TMTC3,160418,532.491,TMTC3,IlluminaHiSeq
TCGA-KIRP,TCGA-IZ-8196,TCGA-IZ-8196-01A,TCGA-IZ-8196-01A-11R-2404-07,SYNJ1,8867,708.8608,SYNJ1,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6796,TCGA-G7-6796-01A,TCGA-G7-6796-01A-11R-1965-07,KIF11,3832,23.3508,KIF11,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-5398,TCGA-B1-5398-01A,TCGA-B1-5398-01A-02R-1592-07,ETFB,2109,1961.8263,ETFB,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7053,TCGA-BQ-7053-01A,TCGA-BQ-7053-01A-11R-1965-07,FAM86B1,85002,159.1498,FAM86B1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7583,TCGA-A4-7583-01A,TCGA-A4-7583-01A-11R-A32Z-07,ARHGAP30,257106,610.3391,ARHGAP30,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JZ,TCGA-5P-A9JZ-01A,TCGA-5P-A9JZ-01A-11R-A42S-07,OTUD7B,56957,628.3696,OTUD7B,IlluminaHiSeq
TCGA-KIRP,TCGA-F9-A97G,TCGA-F9-A97G-01A,TCGA-F9-A97G-01A-11R-A38C-07,ESRP2,80004,1291.92,ESRP2,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6790,TCGA-G7-6790-01A,TCGA-G7-6790-01A-11R-1965-07,SLC25A15,10166,390.0116,SLC25A15,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40X,TCGA-IA-A40X-01A,TCGA-IA-A40X-01A-11R-A24Z-07,AMPD2,271,928.605,AMPD2,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SO,TCGA-SX-A7SO-01A,TCGA-SX-A7SO-01A-11R-A355-07,ZNF567,163081,87.7963,ZNF567,IlluminaHiSeq
TCGA-KIRP,TCGA-WN-A9G9,TCGA-WN-A9G9-01A,TCGA-WN-A9G9-01A-12R-A37K-07,SH3RF2,153769,525.74,SH3RF2,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PM,TCGA-UZ-A9PM-01A,TCGA-UZ-A9PM-01A-21R-A38C-07,EXOC6,54536,331.1946,EXOC6,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-AAVL,TCGA-P4-AAVL-01A,TCGA-P4-AAVL-01A-11R-A42S-07,NT5C2,22978,1011.7388,NT5C2,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-7128,TCGA-HE-7128-01A,TCGA-HE-7128-01A-11R-1965-07,PLAG1,5324,105.6668,PLAG1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7287,TCGA-A4-7287-01A,TCGA-A4-7287-01A-11R-2139-07,GK,2710,56.7663,GK,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-AAVL,TCGA-P4-AAVL-01A,TCGA-P4-AAVL-01A-11R-A42S-07,ARAP3,64411,101.9809,ARAP3,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-A5EA,TCGA-P4-A5EA-01A,TCGA-P4-A5EA-01A-11R-A28H-07,LINC01559,283422,263.3212,C12orf36,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-7130,TCGA-HE-7130-01A,TCGA-HE-7130-01A-11R-1965-07,PHF23,79142,506.2972,PHF23,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6796,TCGA-G7-6796-01A,TCGA-G7-6796-01A-11R-1965-07,KLHDC2,23588,532.9831,KLHDC2,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K9,TCGA-5P-A9K9-01A,TCGA-5P-A9K9-01A-11R-A42S-07,VPS39,23339,1454.2936,VPS39,IlluminaHiSeq
TCGA-KIRP,TCGA-F9-A7VF,TCGA-F9-A7VF-01A,TCGA-F9-A7VF-01A-11R-A33Z-07,CTR9,9646,392.7144,CTR9,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55Z,TCGA-MH-A55Z-01A,TCGA-MH-A55Z-01A-11R-A26U-07,LPGAT1,9926,1961.3921,LPGAT1,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6789,TCGA-G7-6789-01A,TCGA-G7-6789-01A-11R-1965-07,TRAFD1,10906,1156.2405,TRAFD1,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NJ,TCGA-HE-A5NJ-01A,TCGA-HE-A5NJ-01A-11R-A26U-07,EFHD2,79180,537.9943,EFHD2,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A5Y0,TCGA-A4-A5Y0-01A,TCGA-A4-A5Y0-01A-11R-A31O-07,,201175,10.133,SH3D20,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SN,TCGA-SX-A7SN-01A,TCGA-SX-A7SN-01A-11R-A355-07,ADAMTS18,170692,1.9023,ADAMTS18,IlluminaHiSeq
TCGA-KIRP,TCGA-Q2-A5QZ,TCGA-Q2-A5QZ-01A,TCGA-Q2-A5QZ-01A-11R-A28H-07,STK39,27347,454.1591,STK39,IlluminaHiSeq
TCGA-KIRP,TCGA-PJ-A5Z8,TCGA-PJ-A5Z8-01A,TCGA-PJ-A5Z8-01A-11R-A28H-07,RFC1,5981,1330.1616,RFC1,IlluminaHiSeq
TCGA-KIRP,TCGA-V9-A7HT,TCGA-V9-A7HT-01A,TCGA-V9-A7HT-01A-11R-A33Z-07,MCCD1,401250,5.6557,MCCD1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7584,TCGA-A4-7584-01A,TCGA-A4-7584-01A-11R-2139-07,PCDH1,5097,258.9208,PCDH1,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K9,TCGA-5P-A9K9-01A,TCGA-5P-A9K9-01A-11R-A42S-07,IKBIP,121457,1508.5873,IKBIP,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A857,TCGA-MH-A857-01A,TCGA-MH-A857-01A-11R-A355-07,MRPS35,60488,3068.6756,MRPS35,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55W,TCGA-MH-A55W-01A,TCGA-MH-A55W-01A-11R-A26U-07,TFAP2E,339488,1.6626,TFAP2E,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NK,TCGA-HE-A5NK-01A,TCGA-HE-A5NK-01A-11R-A26U-07,PRDX5,25824,9266.8593,PRDX5,IlluminaHiSeq
TCGA-KIRP,TCGA-EV-5902,TCGA-EV-5902-01A,TCGA-EV-5902-01A-11R-1592-07,ADORA2B,136,0.5565,ADORA2B,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-7129,TCGA-HE-7129-01A,TCGA-HE-7129-01A-11R-1965-07,SLC16A11,162515,10.7508,SLC16A11,IlluminaHiSeq
